CloudMonitor DEBUG 2017-02-16 11:01:45,379 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:45,568 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:45,574 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:45,750 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:45,759 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:45,981 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:45,987 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:46,147 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:46,156 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:46,308 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:46,327 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:46,505 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:46,514 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:46,742 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:46,754 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:46,926 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:46,934 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:47,089 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:47,098 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:47,308 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:47,315 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:47,540 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:47,549 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:47,757 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:47,762 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:47,938 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:47,944 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:48,089 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:48,108 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:48,280 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:48,364 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:48,527 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:48,556 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:48,718 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:48,763 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:48,978 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:48,986 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:49,179 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:49,189 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:49,385 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:49,391 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:49,664 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:49,690 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:49,902 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:49,921 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:50,091 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:50,112 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:50,307 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:50,319 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:50,501 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:50,527 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:50,704 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:50,711 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:50,892 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:50,980 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:51,109 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:51,173 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:51,322 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:51,329 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:51,470 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:51,493 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:51,677 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:51,686 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:51,885 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:51,931 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:52,135 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:52,154 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:52,384 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:52,391 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:52,584 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:52,590 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:52,757 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:52,767 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:52,944 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:52,951 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:53,152 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:53,158 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:53,304 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:53,351 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:53,516 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:53,568 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:53,722 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:53,791 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:53,951 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:53,970 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:54,125 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:54,133 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:54,351 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:54,358 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:54,534 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:54,543 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:54,727 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:54,736 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:54,923 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:54,931 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:55,142 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:55,148 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:55,361 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:55,372 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:55,527 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:55,534 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:55,734 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:55,744 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:55,925 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:55,932 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:56,130 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:56,138 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:56,324 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:56,332 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:56,547 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:56,575 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:56,760 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:56,792 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:56,938 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:56,947 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:57,114 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:57,124 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:57,362 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:57,370 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:57,525 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:57,534 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:57,731 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:57,788 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:57,988 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:57,997 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:58,147 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:01:58,153 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:58,320 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b
CloudMonitor DEBUG 2017-02-16 11:01:58,418 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e
CloudMonitor DEBUG 2017-02-16 11:06:07,516 [libvmi_monitor_server.py:559] ============[OK] server start up!=============
CloudMonitor DEBUG 2017-02-16 11:06:07,620 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:07,628 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:07,779 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:07,784 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:07,991 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:08,006 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:08,189 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:08,196 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:08,361 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:08,367 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:08,531 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:08,539 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:08,732 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:08,740 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:08,924 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:08,930 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:09,144 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:09,155 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:09,312 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:09,332 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:09,539 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:09,563 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:09,751 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:09,760 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:10,023 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:10,030 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:10,322 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:10,383 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:10,606 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:10,616 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:10,796 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:10,806 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:11,113 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:11,149 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:11,363 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:11,385 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:11,551 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:11,570 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:11,795 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:11,810 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:11,956 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:11,998 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:12,183 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:12,189 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:12,359 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:12,365 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:12,654 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:12,660 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:12,928 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:12,950 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:13,155 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:13,162 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:13,401 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:13,407 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:13,558 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:13,568 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:13,763 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

CloudMonitor DEBUG 2017-02-16 11:06:13,773 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:13,979 [libvmi_monitor_server.py:551] 7368fd53-7bfe-4ead-8ed6-3f5531830a4b1234

CloudMonitor DEBUG 2017-02-16 11:06:13,986 [libvmi_monitor_server.py:551] 4d98b33c-21bb-4a54-a967-1ef30245174e1234

